SKU,DAILY ROS,ANNUAL UNITS
B86003-33,0.18,65.7
B86003-34,0.0,0.0
B86003-35,0.0,0.0
B86003-36,0.0,0.0
B86003-37,0.0,0.0
B86004-01-K,0.0,0.0
B86004-02-K,0.0,0.0
B86004-03-K,0.0,0.0
B86004-04-K,0.0,0.0
B86004-05-K,0.0,0.0
B86004-06-K,0.0,0.0
B86004-07-K,0.0,0.0
B86004-08-K,0.0,0.0
B86004-09-K,0.0,0.0
B86004-10-K,0.0,0.0
B86004-36,0.0,0.0
B86004-37,0.0,0.0
B86005-01-K,0.0,0.0
B86005-02-K,0.0,0.0
B86005-03-K,0.0,0.0
B86005-04-K,0.0,0.0
B86005-05-K,0.0,0.0
B86005-06-K,0.0,0.0
B86005-07-K,0.0,0.0
B86005-08-K,0.0,0.0
B86005-09-K,0.0,0.0
B86005-10-K,0.0,0.0
B86006-01-K,0.0,0.0
B86006-02-K,0.0,0.0
B86006-03-K,0.0,0.0
B86006-04-K,0.0,0.0
B86006-05-K,0.0,0.0
B86006-06-K,0.0,0.0
B86006-07-K,0.0,0.0
B86006-08-K,0.0,0.0
B86006-09-K,0.0,0.0
B86006-10-K,0.0,0.0
B86007-01,0.38,138.7
B86007-02,0.07,25.55
B86007-03,0.0,0.0
B86007-04,0.31,113.15
B86007-05,0.51,186.15
B86007-06,0.25,91.25
B86007-07,0.38,138.7
B86007-08,0.55,200.75000000000003
B86007-09,0.43,156.95
B86007-10,0.39,142.35
B86007-16,0.53,193.45000000000002
B86007-17,0.0,0.0
B86007-18,0.08,29.2
B86007-19,0.27,98.55000000000001
B86007-20,0.0,0.0
B86007-21,0.0,0.0
B86007-22,0.12,43.8
B86007-23,0.0,0.0
B86007-24,0.0,0.0
B86007-26,0.89,324.85
B86007-27,0.37,135.05
B86007-28,0.0,0.0
B86007-29,0.29,105.85
B86007-30,0.47,171.54999999999998
B86007-31,0.3,109.5
B86007-32,0.18,65.7
B86007-33,0.2,73.0
B86007-34,0.0,0.0
B86007-35,0.0,0.0
B86007-36,0.0,0.0
B86007-37,0.0,0.0
B86008-01,0.4,146.0
B86008-02,0.09,32.85
B86008-03,0.0,0.0
B86008-04,0.34,124.10000000000001
B86008-05,0.5,182.5
B86008-06,0.28,102.2
B86008-07,0.43,156.95
B86008-08,0.72,262.8
B86008-09,0.51,186.15
B86008-10,0.34,124.10000000000001
B86008-16,0.76,277.4
B86008-17,0.0,0.0
B86008-18,0.07,25.55
B86008-19,0.23,83.95
B86008-20,0.0,0.0
B86008-21,0.0,0.0
B86008-22,0.0,0.0
B86008-23,0.0,0.0
B86008-24,0.04,14.6
B86008-26,1.1,401.50000000000006
B86008-27,0.53,193.45000000000002
B86008-28,0.0,0.0
B86008-29,0.33,120.45
B86008-30,0.95,346.75
B86008-31,0.33,120.45
B86008-32,0.25,91.25
B86008-33,0.22,80.3
B86008-34,0.0,0.0
B86008-35,0.0,0.0
B86008-36,0.0,0.0
B86008-37,0.0,0.0
B86009-01,0.25,91.25
B86009-02,0.06,21.9
B86009-03,0.0,0.0
B86009-04,0.32,116.8
B86009-05,0.23,83.95
B86009-06,0.19,69.35
B86009-07,0.32,116.8
B86009-08,0.35,127.74999999999999
B86009-09,0.29,105.85
B86009-10,0.19,69.35
B86009-16,0.3,109.5
B86009-17,0.0,0.0
B86009-18,0.06,21.9
B86009-19,0.22,80.3
B86009-20,0.0,0.0
B86009-21,0.0,0.0
B86009-22,0.0,0.0
B86009-23,0.0,0.0
B86009-24,0.09,32.85
B86009-26,0.52,189.8
B86009-27,0.28,102.2
B86009-28,0.0,0.0
B86009-29,0.2,73.0
B86009-30,0.41,149.64999999999998
B86009-31,0.33,120.45
B86009-32,0.15,54.75
B86009-33,0.19,69.35
B86009-34,0.0,0.0
B86009-35,0.0,0.0
B86009-36,0.0,0.0
B86009-37,0.0,0.0
B86010-01,0.28,102.2
B86010-02,0.05,18.25
B86010-03,0.0,0.0
B86010-04,0.26,94.9
B86010-05,0.31,113.15
B86010-06,0.21,76.64999999999999
B86010-07,0.36,131.4
B86010-08,0.43,156.95
B86010-09,0.34,124.10000000000001
B86010-10,0.25,91.25
B86010-16,0.54,197.10000000000002
B86010-17,1.0,365.0
B86010-18,0.05,18.25
B86010-19,0.2,73.0
B86010-20,0.0,0.0
B86010-21,0.0,0.0
B86010-22,0.0,0.0
B86010-23,0.0,0.0
B86010-24,0.0,0.0
B86010-26,0.61,222.65
B86010-27,0.37,135.05
B86010-28,0.0,0.0
B86010-29,0.27,98.55000000000001
B86010-30,0.58,211.7
B86010-31,0.31,113.15
B86010-32,0.15,54.75
B86010-33,0.19,69.35
B86010-34,0.0,0.0
B86010-35,0.0,0.0
B86010-36,0.0,0.0
B86010-37,0.0,0.0
B86011-01,0.44,160.6
B86011-02,0.07,25.55
B86011-03,0.0,0.0
B86011-03-Q2,0.0,0.0
B86011-03-Q3,0.0,0.0
B86011-04,0.18,65.7
B86011-05,0.22,80.3
B86011-06,0.29,105.85
B86011-07,0.63,229.95
B86011-08,0.39,142.35
B86011-09,0.41,149.64999999999998
B86011-10,0.21,76.64999999999999
B86011-16,0.37,135.05
B86011-17,0.12,43.8
B86011-18,0.07,25.55
B86011-19,0.28,102.2
B86011-20,2.5,912.5
B86011-21,0.0,0.0
B86011-22,0.0,0.0
B86011-23,0.0,0.0
B86011-24,0.0,0.0
B86011-26,0.61,222.65
B86011-27,0.36,131.4
B86011-28,0.0,0.0
B86011-29,0.3,109.5
B86011-30,0.67,244.55
B86011-31,0.29,105.85
B86011-32,0.15,54.75
B86011-33,0.14,51.1
B86011-34,0.0,0.0
B86011-35,0.0,0.0
B86011-36,0.0,0.0
B86011-37,0.0,0.0
B86012-01,0.51,186.15
B86012-02,0.16,58.4
B86012-03,0.0,0.0
B86012-04,0.35,127.74999999999999
B86012-04-B,0.0,0.0
B86012-05,0.55,200.75000000000003
B86012-06,0.35,127.74999999999999
B86012-07,0.53,193.45000000000002
B86012-08,0.57,208.04999999999998
B86012-09,0.55,200.75000000000003
B86012-10,0.43,156.95
B86012-16,0.75,273.75
B86012-17,0.0,0.0
B86012-18,0.12,43.8
B86012-19,0.43,156.95
B86012-20,0.0,0.0
B86012-21,0.0,0.0
B86012-22,0.0,0.0
B86012-23,0.0,0.0
B86012-24,0.0,0.0
B86012-26,0.67,244.55
B86012-27,0.43,156.95
B86012-28,0.0,0.0
B86012-29,0.41,149.64999999999998
B86012-30,0.37,135.05
B86012-31,0.36,131.4
B86012-32,0.22,80.3
B86012-33,0.13,47.45
B86012-34,0.0,0.0
B86012-35,0.0,0.0
B86012-36,0.0,0.0
B86012-37,0.0,0.0
B86013-01,0.42,153.29999999999998
B86013-02,0.09,32.85
B86013-03,0.0,0.0
B86013-04,0.17,62.050000000000004
B86013-05,0.49,178.85
B86013-06,0.2,73.0
B86013-07,0.38,138.7
B86013-08,0.44,160.6
B86013-09,0.37,135.05
B86013-10,0.27,98.55000000000001
B86013-16,0.48,175.2
B86013-17,0.0,0.0
B86013-18,0.06,21.9
B86013-19,0.23,83.95
B86013-20,1.0,365.0
B86013-21,1.0,365.0
B86013-22,0.0,0.0
B86013-23,0.0,0.0
B86013-24,0.0,0.0
B86013-26,0.7,255.49999999999997
B86013-27,0.39,142.35
B86013-28,0.0,0.0
B86013-29,0.37,135.05
B86013-30,0.4,146.0
B86013-31,0.23,83.95
B86013-32,0.13,47.45
B86013-33,0.13,47.45
B86013-34,0.0,0.0
B86013-35,0.0,0.0
B86013-36,0.0,0.0
B86013-37,0.0,0.0
B86014-01,0.25,91.25
B86014-02,0.16,58.4
B86014-03,0.0,0.0
B86014-04,0.45,164.25
B86014-05,0.29,105.85
B86014-06,0.49,178.85
B86014-07,0.54,197.10000000000002
B86014-08,0.27,98.55000000000001
B86014-09,0.52,189.8
B86014-10,0.32,116.8
B86014-16,0.36,131.4
B86014-17,2.0,730.0
B86014-18,0.16,58.4
B86014-19,0.4,146.0
B86014-20,0.0,0.0
B86014-26,0.83,302.95
B86014-27,0.21,76.64999999999999
B86014-28,0.0,0.0
B86014-29,0.33,120.45
B86014-30,0.52,189.8
B86014-31,0.43,156.95
B86014-32,0.21,76.64999999999999
B86014-33,0.49,178.85
B86015-01,0.31,113.15
B86015-02,0.14,51.1
B86015-03,0.0,0.0
B86015-04,0.5,182.5
B86015-05,0.3,109.5
B86015-06,0.61,222.65
B86015-07,0.59,215.35
B86015-08,0.42,153.29999999999998
B86015-09,0.55,200.75000000000003
B86015-10,0.32,116.8
B86015-16,0.54,197.10000000000002
B86015-17,0.0,0.0
B86015-18,0.09,32.85
B86015-19,0.4,146.0
B86015-20,0.0,0.0
B86015-26,0.76,277.4
B86015-27,0.21,76.64999999999999
B86015-28,0.0,0.0
B86015-29,0.24,87.6
B86015-30,0.65,237.25
B86015-31,0.44,160.6
B86015-32,0.32,116.8
B86015-33,0.49,178.85
B86016-01,0.15,54.75
B86016-01-K,0.0,0.0
B86016-02,0.04,14.6
B86016-02-K,0.0,0.0
B86016-03,0.0,0.0
B86016-04,0.07,25.55
B86016-04-K,0.0,0.0
B86016-05,0.07,25.55
B86016-05-K,0.0,0.0
B86016-06,0.07,25.55
B86016-06-K,0.0,0.0
B86016-07,0.09,32.85
B86016-07-K,0.0,0.0
B86016-08,0.12,43.8
B86016-08-K,0.0,0.0
B86016-09,0.07,25.55
B86016-09-K,0.0,0.0
B86016-10,0.03,10.95
B86016-16,0.16,58.4
B86016-17,0.0,0.0
B86016-18,0.05,18.25
B86016-19,0.04,14.6
B86016-20,0.0,0.0
B86016-21,0.0,0.0
B86016-22,0.04,14.6
B86016-26,0.13,47.45
B86016-27,0.11,40.15
B86016-28,0.0,0.0
B86016-29,0.07,25.55
B86016-30,0.1,36.5
B86016-31,0.08,29.2
B86016-32,0.11,40.15
B86016-33,0.06,21.9
B86016-34,0.0,0.0
B86016-35,0.0,0.0
B86017-01,0.03,10.95
B86017-02,0.03,10.95
B86017-03,0.0,0.0
B86017-04,0.03,10.95
B86017-05,0.08,29.2
B86017-06,0.02,7.3
B86017-07,0.03,10.95
B86017-08,0.02,7.3
B86017-09,0.02,7.3
B86017-10,0.03,10.95
B86017-16,0.04,14.6
B86017-17,0.03,10.95
B86017-18,0.03,10.95
B86017-19,0.02,7.3
B86017-20,0.0,0.0
B86017-21,0.0,0.0
B86017-22,0.0,0.0
B86017-23,0.0,0.0
B86017-24,0.0,0.0
B86017-26,0.02,7.3
B86017-27,0.01,3.65
B86017-28,0.0,0.0
B86017-29,0.01,3.65
B86017-30,0.01,3.65
B86017-31,0.0,0.0
B86017-32,0.0,0.0
B86017-33,0.0,0.0
B86017-34,0.0,0.0
B86017-35,0.0,0.0
B86017-36,0.0,0.0
B86017-37,0.0,0.0
B86018-01,0.16,58.4
B86018-02,0.13,47.45
B86018-03,0.0,0.0
B86018-04,0.1,36.5
B86018-05,0.37,135.05
B86018-06,0.11,40.15
B86018-07,0.16,58.4
B86018-08,0.15,54.75
B86018-09,0.17,62.050000000000004
B86018-10,0.18,65.7
B86018-16,0.23,83.95
B86018-17,0.0,0.0
B86018-18,0.09,32.85
B86018-19,0.13,47.45
B86018-20,0.0,0.0
B86018-21,0.0,0.0
B86018-22,0.0,0.0
B86018-23,0.0,0.0
B86018-24,0.08,29.2
B86018-26,0.13,47.45
B86018-27,0.13,47.45
B86018-28,0.0,0.0
B86018-29,0.08,29.2
B86018-30,0.1,36.5
B86018-31,0.1,36.5
B86018-32,0.0,0.0
B86018-33,0.06,21.9
B86018-34,0.0,0.0
B86018-35,0.0,0.0
B86018-36,0.0,0.0
B86018-37,0.0,0.0
B86019-01,0.21,76.64999999999999
B86019-02,0.13,47.45
B86019-03,0.0,0.0
B86019-04,0.08,29.2
B86019-05,0.28,102.2
B86019-06,0.13,47.45
B86019-07,0.18,65.7
B86019-08,0.21,76.64999999999999
B86019-09,0.12,43.8
B86019-10,0.16,58.4
B86019-16,0.17,62.050000000000004
B86019-17,0.0,0.0
B86019-18,1.0,365.0
B86019-19,0.09,32.85
B86019-20,0.0,0.0
B86019-21,0.0,0.0
B86019-22,0.0,0.0
B86019-23,0.0,0.0
B86019-24,0.0,0.0
B86019-26,0.11,40.15
B86019-27,0.11,40.15
B86019-28,0.0,0.0
B86019-29,0.09,32.85
B86019-30,0.09,32.85
B86019-31,0.07,25.55
B86019-32,0.0,0.0
B86019-33,0.05,18.25
B86019-34,0.0,0.0
B86019-35,0.0,0.0
B86019-36,0.0,0.0
B86019-37,0.0,0.0
B86020-01,0.03,10.95
B86020-02,0.03,10.95
B86020-03,0.0,0.0
B86020-04,0.01,3.65
B86020-05,0.06,21.9
B86020-06,0.02,7.3
B86020-07,0.03,10.95
B86020-08,0.03,10.95
B86020-09,0.01,3.65
B86020-10,0.04,14.6
B86020-16,0.03,10.95
B86020-17,0.02,7.3
B86020-18,0.02,7.3
B86020-19,0.01,3.65
B86020-20,0.02,7.3
B86020-21,0.0,0.0
B86020-22,0.0,0.0
B86020-23,0.0,0.0
B86020-24,0.01,3.65
B86020-26,0.03,10.95
B86020-27,0.02,7.3
B86020-28,0.0,0.0
B86020-29,0.0,0.0
B86020-30,0.01,3.65
B86020-31,0.0,0.0
B86020-32,0.0,0.0
B86020-33,0.0,0.0
B86020-34,0.0,0.0
B86020-35,0.0,0.0
B86020-36,0.0,0.0
B86020-37,0.0,0.0
B86021-01,0.0,0.0
B86021-02,0.0,0.0
B86021-04,0.07,25.55
B86021-05,0.0,0.0
B86021-06,0.0,0.0
B86021-07,0.0,0.0
B86021-08,0.0,0.0
B86021-09,0.04,14.6
B86021-10,0.0,0.0
B86021-16,0.0,0.0
B86021-17,0.0,0.0
B86021-18,0.0,0.0
B86021-19,0.0,0.0
B86021-20,0.0,0.0
B86021-26,0.0,0.0
B86021-27,0.0,0.0
B86021-32,0.26,94.9
B86022-05,0.25,91.25
B86022-07,0.0,0.0
B86022-08,0.0,0.0
B86022-09,1.0,365.0
B86022-10,0.09,32.85
B86022-32,0.23,83.95
B86023-05,0.03,10.95
B86023-07,0.0,0.0
B86023-08,0.0,0.0
B86023-09,0.0,0.0
B86023-10,0.67,244.55
B86024-01,0.06,21.9
B86024-02,0.13,47.45
B86024-03,0.08,29.2
B86024-35,0.0,0.0
B86025-01,0.29,105.85
B86025-02,0.37,135.05
B86025-03,0.34,124.10000000000001
B86025-35,0.0,0.0
B86026-01,0.27,98.55000000000001
B86026-02,0.29,105.85
B86026-03,0.46,167.9
B86027-01,0.1,36.5
B86027-02,0.03,10.95
B86027-03,0.0,0.0
B86028-01,0.1,36.5
B86028-02,0.06,21.9
B86028-03,0.24,87.6
B86029-01,0.08,29.2
B86029-02,0.1,36.5
B86029-03,0.24,87.6
B86030-01,0.17,62.050000000000004
B86030-02,0.18,65.7
B86030-03,0.22,80.3
B86031-01,0.11,40.15
B86031-02,0.08,29.2
B86031-03,0.12,43.8
B86032-01,0.0,0.0
B86032-02,0.0,0.0
B86032-03,0.0,0.0
B86033-01,0.07,25.55
B86033-02,0.03,10.95
B86033-03,0.1,36.5
B86034-01,0.05,18.25
B86034-02,0.04,14.6
B86034-03,0.08,29.2
B86035-01,0.0,0.0
B86035-02,0.0,0.0
B86035-03,0.0,0.0
B86036-01,0.03,10.95
B86036-02,0.06,21.9
B86036-03,0.0,0.0
B86037-01,0.26,94.9
B86037-02,0.12,43.8
B86037-03,0.17,62.050000000000004
B86038-01,0.18,65.7
B86038-02,0.14,51.1
B86038-03,0.11,40.15
B86039-01,0.31,113.15
B86039-02,0.29,105.85
B86040-01,0.25,91.25
B86040-02,0.34,124.10000000000001
B86041-01,0.12,43.8
B86041-02,0.17,62.050000000000004
B86100-01,0.0,0.0
B86100-02,0.0,0.0
B86100-03,0.0,0.0
B86100-04,0.0,0.0
B86100-05,0.0,0.0
B86100-06,0.0,0.0
B86100-07,0.0,0.0
B86100-08,0.0,0.0
B86100-09,0.0,0.0
B86100-10,0.01,3.65
B86100-11,0.0,0.0
B86100-12,0.0,0.0
B86100-13,0.15,54.75
B86100-14,0.01,3.65
B86100-15,0.0,0.0
B86100-16,0.0,0.0
B86100-17,0.01,3.65
B86100-18,0.02,7.3
B86100-19,0.03,10.95
B86100-20,0.05,18.25
B86100-21,0.04,14.6
B86100-22,0.0,0.0
B86100-23,0.0,0.0
B86100-24,0.01,3.65
B86100-25,0.0,0.0
B86100-26,0.0,0.0
B86101-01,0.0,0.0
B86101-02,0.0,0.0
B86101-03,0.0,0.0
B86101-04,0.0,0.0
B86101-05,0.0,0.0
B86101-06,0.0,0.0
B86101-07,0.0,0.0
B86101-08,0.0,0.0
B86101-09,0.0,0.0
B86101-10,0.0,0.0
B86101-11,0.0,0.0
B86101-12,0.0,0.0
B86101-13,0.0,0.0
B86101-14,0.0,0.0
B86101-15,0.0,0.0
B86101-16,0.0,0.0
B86101-17,0.0,0.0
B86101-18,0.05,18.25
B86101-19,0.0,0.0
B86101-20,0.0,0.0
B86101-21,0.0,0.0
B86101-22,0.0,0.0
B86101-23,0.0,0.0
B86101-24,0.0,0.0
B86101-25,0.0,0.0
B86101-26,0.0,0.0
B86102-01,0.0,0.0
B86102-02,0.0,0.0
B86102-03,0.0,0.0
B86102-04,0.0,0.0
B86102-05,0.0,0.0
B86102-06,0.0,0.0
B86102-07,0.0,0.0
B86102-08,0.0,0.0
B86102-09,0.0,0.0
B86102-10,0.0,0.0
B86102-11,0.0,0.0
B86102-12,0.0,0.0
B86102-13,0.0,0.0
B86102-14,0.0,0.0
B86102-15,0.0,0.0
B86102-16,0.0,0.0
B86102-17,0.0,0.0
B86102-18,1.0,365.0
B86102-19,0.0,0.0
B86102-20,0.02,7.3
B86102-21,0.0,0.0
B86102-22,0.0,0.0
B86102-23,0.0,0.0
B86102-24,0.0,0.0
B86102-25,0.0,0.0
B86102-26,0.0,0.0
B86103-01,0.0,0.0
B86103-02,0.0,0.0
B86103-04,0.0,0.0
B86103-05,0.01,3.65
B86103-06,0.01,3.65
B86103-07,0.01,3.65
B86103-08,0.01,3.65
B86103-09,0.0,0.0
B86103-10,0.0,0.0
B86103-11,0.0,0.0
B86103-11-K,0.0,0.0
B86103-13,0.04,14.6
B86103-13-K,0.0,0.0
B86103-14,0.01,3.65
B86103-14-K,0.0,0.0
B86103-15-K,0.0,0.0
B86103-16,0.0,0.0
B86103-17,0.01,3.65
B86103-18,0.01,3.65
B86103-19,0.03,10.95
B86103-20,0.0,0.0
B86103-21,0.03,10.95
B86103-22,0.0,0.0
B86103-23,0.0,0.0
B86103-24,0.01,3.65
B86103-25,0.0,0.0
B86103-26,0.0,0.0
B86104-01,0.27,98.55000000000001
B86104-02,0.48,175.2
B87001-01,0.0,0.0
B87006-01,0.0,0.0
B87009-01,0.0,0.0
BSK-BTY-NAT-LRG,0.0,0.0
BSK-BTY-SMK-LRG-3,0.03,10.95
BSK-GRP-NAT-XLG,0.0,0.0
BSK-GRP-SMK-XLG,0.0,0.0
BrisThr,0.0,0.0
C10001-01-B,0.0,0.0
C10001-01-C,0.0,0.0
C10001-01-K,0.0,0.0
C10001-02-B,0.0,0.0
C10001-02-C,0.0,0.0
C10001-03-C,0.0,0.0
C10001-04-C,0.0,0.0
C10003-01,0.0,0.0
C10004-02,0.0,0.0
C10007-01,0.0,0.0
C10010-01,0.01,3.65
C10020-01,0.01,3.65
C10022-01,0.0,0.0
C10026-01,0.0,0.0
C10027-01,0.0,0.0
C11001-01,0.34,124.10000000000001
C11001-02,0.33,120.45
C11002-01,0.36,131.4
C11002-02,0.3,109.5
C113004-02-B,0.0,0.0
C113004-02-S,0.0,0.0
C116001-01,0.0,0.0
C116001-02,0.21,76.64999999999999
C130001-01,0.0,0.0
C63001-01,0.0,0.0
C63002-01,0.0,0.0
C63002-01-Q2,0.0,0.0
C77001-01,0.0,0.0
C77002-01,0.0,0.0
C79001-01,0.0,0.0
C79001-02,0.0,0.0
C79002-01,0.0,0.0
C79002-02,0.18,65.7
C79003-01,0.0,0.0
C79003-02,0.0,0.0
C79005-01,0.45,164.25
C79005-02,0.39,142.35
C79005-03,0.13,47.45
C79006-01,0.46,167.9
C79006-01-ST,0.0,0.0
C79006-02,0.42,153.29999999999998
C82002-01,0.0,0.0
C82003-01,0.22,80.3
C83001-01,0.0,0.0
C83001-02,0.0,0.0
C83002-01,0.05,18.25
C83003-01,0.06,21.9
C83004-01,0.0,0.0
C83005-01,0.0,0.0
C83005-01-Q2,0.0,0.0
C83005-02,0.0,0.0
C83005-02-Q2,0.0,0.0
C83006-01,0.0,0.0
C83006-01-K,0.0,0.0
C83006-02,0.0,0.0
C83006-02-K,0.0,0.0
C83007-01,0.0,0.0
C83007-02,0.0,0.0
C83011-01,0.06,21.9
C83012-01,0.03,10.95
C84004-01,0.0,0.0
C84004-01-B,0.0,0.0
C84004-01-S,0.0,0.0
C97001-01,0.33,120.45
C97002-01,0.13,47.45
C97003-01,0.13,47.45
C97004-01,0.08,29.2
C97004-02,0.03,10.95
C97004-03,0.03,10.95
C97005-01,0.18,65.7
C97005-02,0.09,32.85
C97005-03,0.09,32.85
C97006-01,0.0,0.0
C97007-01,0.16,58.4
C97007-02,0.17,62.050000000000004
C97007-03,0.12,43.8
C97008-01,0.0,0.0
C97009-01,0.07,25.55
C97009-01-T,0.0,0.0
C97009-02,0.09,32.85
C97009-02-T,0.0,0.0
C97009-03,0.08,29.2
C97009-03-T,0.0,0.0
D056014-02,0.29,105.85
D065001-01,0.0,0.0
D065001-02,0.0,0.0
D081001-01,0.0,0.0
D081001-02,0.0,0.0
D081002-01,0.0,0.0
D081002-02,0.0,0.0
D086001-01,0.24,87.6
D086001-02,0.26,94.9
D086001-03,0.31,113.15
D086001-05,1.04,379.6
D086001-06,0.77,281.05
D086001-07,0.9,328.5
D086001-08,0.22,80.3
D086002-01,0.13,47.45
D086002-02,0.34,124.10000000000001
D086002-03,0.31,113.15
D086003-01,0.0,0.0
D086003-02,0.0,0.0
D086003-03,0.0,0.0
D090008-01,0.11,40.15
D090009-01,0.25,91.25
D090010-01,0.1,36.5
D090011-01,0.06,21.9
D093001-01,0.0,0.0
D093002-01,0.77,281.05
D10000-01,0.0,0.0
D10000-02,0.0,0.0
D10000-03,0.0,0.0
D10002-01-Q1,0.0,0.0
D10002-01-Q3,0.0,0.0
D10026-01,0.0,0.0
D10026-02,0.0,0.0
D10026-02-T,0.0,0.0
D10026-03,0.0,0.0
D10026-03-T,0.0,0.0
D10027-01,0.0,0.0
D101001-01,0.0,0.0
D101001-01-K,0.0,0.0
D101001-02,0.0,0.0
D101001-02-K,0.0,0.0
D101001-03,0.0,0.0
D101002-01,0.0,0.0
D101002-01-K,0.0,0.0
D101002-02,0.0,0.0
D101002-02-K,0.0,0.0
D101002-03,0.0,0.0
D101003-01,0.0,0.0
D101003-01-K,0.0,0.0
D101003-02,0.0,0.0
D101003-02-K,0.0,0.0
D101003-03,0.0,0.0
D101004-01,0.0,0.0
D101004-02,0.0,0.0
D101004-03,0.0,0.0
D101005-01,0.0,0.0
D101005-02,0.0,0.0
D101005-03,0.0,0.0
D102001-01-K,0.0,0.0
D103001-01,0.0,0.0
D103001-02,0.0,0.0
D103001-03,0.37,135.05
D104001-01,0.47,171.54999999999998
D104001-02,1.93,704.4499999999999
D104001-03,0.35,127.74999999999999
D104002-01,0.36,131.4
D104002-02,0.79,288.35
D104002-03,1.26,459.9
D104003-01,0.28,102.2
D104005-01,0.68,248.20000000000002
D104006-01,0.36,131.4
D104007-01,2.89,1054.8500000000001
D104007-02,0.83,302.95
D104007-03,0.94,343.09999999999997
D104008-01,2.28,832.1999999999999
D104008-02,1.15,419.74999999999994
D104008-03,0.76,277.4
D104009-01,3.13,1142.45
D104009-02,2.08,759.2
D104009-03,1.02,372.3
D104010-01,2.42,883.3
D104010-02,1.33,485.45000000000005
D104010-03,1.02,372.3
D104011-01,2.65,967.25
D104011-02,1.51,551.15
D104011-03,0.87,317.55
D104012-01,0.0,0.0
D104012-02,0.0,0.0
D104012-03,0.0,0.0
D10501-01,0.0,0.0
D10601-01,0.0,0.0
D107001-01-K,0.0,0.0
D108001-01,0.0,0.0
D108001-01-K,0.0,0.0
D110001-01,0.38,138.7
D110002-01,0.59,215.35
D11101-01,0.0,0.0
D112001-01,0.0,0.0
D112001-02,0.0,0.0
D115001-01,0.05,18.25
D115002-01,0.05,18.25
D115003-01,0.06,21.9
D115004-01,0.04,14.6
D115005-01,0.03,10.95
D115005-02,0.0,0.0
D115005-03,0.0,0.0
D115006-01,0.13,47.45
D115006-02,0.07,25.55
D115006-03,0.07,25.55
D115007-01,0.04,14.6
D115007-02,0.05,18.25
D115008-01,0.13,47.45
D115009-01,0.17,62.050000000000004
D115010-01,0.11,40.15
D115011-01,0.13,47.45
D116001-01,0.14,51.1
D116001-02,0.1,36.5
D116001-02-K,0.0,0.0
D116001-03,0.25,91.25
D116002-01,0.59,215.35
D116002-02,0.2,73.0
D116002-03,0.0,0.0
D116003-01,0.0,0.0
D116004-01,0.11,40.15
D116005-01,0.35,127.74999999999999
D116005-02,0.13,47.45
D116006-01,0.15,54.75
D116006-02,0.18,65.7
D116006-03,0.12,43.8
D119001-01,0.26,94.9
D119001-02,0.1,36.5
D119002-01,0.0,0.0
D119002-02,0.0,0.0
D119003-01,0.14,51.1
D119003-02,0.18,65.7
D119004-01,0.07,25.55
D119004-02,0.07,25.55
D119005-01,0.0,0.0
D119005-02,0.0,0.0
D119005-03,0.0,0.0
D119006-01,0.03,10.95
D119006-02,0.0,0.0
D119006-03,0.25,91.25
D119007-01,0.07,25.55
D119007-02,0.17,62.050000000000004
D119007-03,0.13,47.45
D119008-01,0.13,47.45
D119008-02,0.0,0.0
D119009-01,0.0,0.0
D119009-02,0.0,0.0
D119010-01,0.16,58.4
D119010-02,0.18,65.7
D119011-01,0.15,54.75
D119011-02,0.15,54.75
D119012-01,0.0,0.0
D119012-02,0.0,0.0
D119013-01,0.0,0.0
D119013-01-K,0.0,0.0
D119014-01,0.06,21.9
D119014-02,0.08,29.2
D119015-01,0.06,21.9
D119015-02,0.06,21.9
D119016-01,0.07,25.55
D119016-02,0.04,14.6
D119017-01,0.01,3.65
D119017-02,0.01,3.65
D119018-01,0.0,0.0
D119019-01,0.0,0.0
D119020-01,0.12,43.8
D119021-01,0.19,69.35
D120001-01,1.57,573.0500000000001
D120001-02,1.53,558.45
D120001-03,1.15,419.74999999999994
D120001-04,1.41,514.65
D120001-05,1.79,653.35
D120002-03,0.0,0.0
D120002-04,1.21,441.65
D120003-01,0.0,0.0
D120003-02,0.0,0.0
D120004-01,0.0,0.0
D120004-02,0.0,0.0
D120004-03,0.0,0.0
D120004-04,0.0,0.0
D120005-01,1.75,638.75
D120006-01,0.09,32.85
D120006-02,0.04,14.6
D120007-01,0.86,313.9
D120007-02,0.82,299.29999999999995
D120008-01,1.02,372.3
D120008-02,0.14,51.1
D120009-01,0.37,135.05
D120010-01,0.13,47.45
D12006-01,0.04,14.6
D12007-01,0.06,21.9
D121001-01,0.64,233.6
D121001-01-Q2,0.0,0.0
D121001-02,0.0,0.0
D121001-02-Q2,0.0,0.0
D121001-03,0.74,270.1
D121001-03-Q2,0.0,0.0
D121001-04,0.4,146.0
D121001-04-Q2,0.0,0.0
D121002-01,0.0,0.0
D121002-01-Q2,0.0,0.0
D121002-02,0.0,0.0
D121002-02-Q2,0.0,0.0
D121002-03,2.38,868.6999999999999
D121002-03-Q2,0.0,0.0
D121002-04,0.9,328.5
D121002-04-Q2,0.0,0.0
D121003-01,0.2,73.0
D121003-01-Q2,0.0,0.0
D121003-02,0.0,0.0
D121003-02-Q2,0.0,0.0
D121003-03,1.24,452.6
D121003-03-Q2,0.0,0.0
D121003-04,0.39,142.35
D121003-04-Q2,0.0,0.0
D121004-01,0.32,116.8
